,word,tf,abstract,url,date
151198,leader,1.0,"Sometimes a game of catch in a hospital courtyard is the best a father has to give, and sometimes it’s all that matters.",https://parenting.blogs.nytimes.com/2013/06/16/when-a-game-of-catch-is-all-a-father-has-left/,2013-06-16
151200,movement,1.0,"Sometimes a game of catch in a hospital courtyard is the best a father has to give, and sometimes it’s all that matters.",https://parenting.blogs.nytimes.com/2013/06/16/when-a-game-of-catch-is-all-a-father-has-left/,2013-06-16
151210,healing,1.0,"Sometimes a game of catch in a hospital courtyard is the best a father has to give, and sometimes it’s all that matters.",https://parenting.blogs.nytimes.com/2013/06/16/when-a-game-of-catch-is-all-a-father-has-left/,2013-06-16
151293,plant,1.0,"Sometimes a game of catch in a hospital courtyard is the best a father has to give, and sometimes it’s all that matters.",https://parenting.blogs.nytimes.com/2013/06/16/when-a-game-of-catch-is-all-a-father-has-left/,2013-06-16
151304,friends,1.0,"Sometimes a game of catch in a hospital courtyard is the best a father has to give, and sometimes it’s all that matters.",https://parenting.blogs.nytimes.com/2013/06/16/when-a-game-of-catch-is-all-a-father-has-left/,2013-06-16
151311,children,1.0,"Sometimes a game of catch in a hospital courtyard is the best a father has to give, and sometimes it’s all that matters.",https://parenting.blogs.nytimes.com/2013/06/16/when-a-game-of-catch-is-all-a-father-has-left/,2013-06-16
151368,play,1.0,"Given the noise over a toy company’s “gender neutral” images of Nerf-gun-wielding girls and doll-clutching boys, how much have things really changed in the 40 years since “Free to Be You and Me”?",https://parenting.blogs.nytimes.com/2012/11/29/do-gender-neutral-gifts-still-elude-parents/,2012-11-29
151383,childish,1.0,"Given the noise over a toy company’s “gender neutral” images of Nerf-gun-wielding girls and doll-clutching boys, how much have things really changed in the 40 years since “Free to Be You and Me”?",https://parenting.blogs.nytimes.com/2012/11/29/do-gender-neutral-gifts-still-elude-parents/,2012-11-29
151396,noise,1.0,"Given the noise over a toy company’s “gender neutral” images of Nerf-gun-wielding girls and doll-clutching boys, how much have things really changed in the 40 years since “Free to Be You and Me”?",https://parenting.blogs.nytimes.com/2012/11/29/do-gender-neutral-gifts-still-elude-parents/,2012-11-29
151419,hearing,1.0,"Given the noise over a toy company’s “gender neutral” images of Nerf-gun-wielding girls and doll-clutching boys, how much have things really changed in the 40 years since “Free to Be You and Me”?",https://parenting.blogs.nytimes.com/2012/11/29/do-gender-neutral-gifts-still-elude-parents/,2012-11-29
151435,toy,1.0,"Given the noise over a toy company’s “gender neutral” images of Nerf-gun-wielding girls and doll-clutching boys, how much have things really changed in the 40 years since “Free to Be You and Me”?",https://parenting.blogs.nytimes.com/2012/11/29/do-gender-neutral-gifts-still-elude-parents/,2012-11-29
151440,listen,1.0,"Given the noise over a toy company’s “gender neutral” images of Nerf-gun-wielding girls and doll-clutching boys, how much have things really changed in the 40 years since “Free to Be You and Me”?",https://parenting.blogs.nytimes.com/2012/11/29/do-gender-neutral-gifts-still-elude-parents/,2012-11-29
151442,shopping,1.0,"Given the noise over a toy company’s “gender neutral” images of Nerf-gun-wielding girls and doll-clutching boys, how much have things really changed in the 40 years since “Free to Be You and Me”?",https://parenting.blogs.nytimes.com/2012/11/29/do-gender-neutral-gifts-still-elude-parents/,2012-11-29
151448,sound,1.0,"Given the noise over a toy company’s “gender neutral” images of Nerf-gun-wielding girls and doll-clutching boys, how much have things really changed in the 40 years since “Free to Be You and Me”?",https://parenting.blogs.nytimes.com/2012/11/29/do-gender-neutral-gifts-still-elude-parents/,2012-11-29
151498,friends,1.0,"Given the noise over a toy company’s “gender neutral” images of Nerf-gun-wielding girls and doll-clutching boys, how much have things really changed in the 40 years since “Free to Be You and Me”?",https://parenting.blogs.nytimes.com/2012/11/29/do-gender-neutral-gifts-still-elude-parents/,2012-11-29
151503,feminine,1.0,"Given the noise over a toy company’s “gender neutral” images of Nerf-gun-wielding girls and doll-clutching boys, how much have things really changed in the 40 years since “Free to Be You and Me”?",https://parenting.blogs.nytimes.com/2012/11/29/do-gender-neutral-gifts-still-elude-parents/,2012-11-29
151505,children,1.0,"Given the noise over a toy company’s “gender neutral” images of Nerf-gun-wielding girls and doll-clutching boys, how much have things really changed in the 40 years since “Free to Be You and Me”?",https://parenting.blogs.nytimes.com/2012/11/29/do-gender-neutral-gifts-still-elude-parents/,2012-11-29
151577,childish,1.0,"Emerging from a fourth-place bruising in the Iowa caucuses on Tuesday night, Newt Gingrich and his top aides wasted little time going after Mitt Romney and Ron Paul.",https://www.nytimes.com/2012/01/05/us/politics/gingrich-targets-romney-and-paul-in-new-hampshire.html,2012-01-05
151603,violence,1.0,"Emerging from a fourth-place bruising in the Iowa caucuses on Tuesday night, Newt Gingrich and his top aides wasted little time going after Mitt Romney and Ron Paul.",https://www.nytimes.com/2012/01/05/us/politics/gingrich-targets-romney-and-paul-in-new-hampshire.html,2012-01-05
151643,injury,1.0,"Emerging from a fourth-place bruising in the Iowa caucuses on Tuesday night, Newt Gingrich and his top aides wasted little time going after Mitt Romney and Ron Paul.",https://www.nytimes.com/2012/01/05/us/politics/gingrich-targets-romney-and-paul-in-new-hampshire.html,2012-01-05
151667,clothing,1.0,"Emerging from a fourth-place bruising in the Iowa caucuses on Tuesday night, Newt Gingrich and his top aides wasted little time going after Mitt Romney and Ron Paul.",https://www.nytimes.com/2012/01/05/us/politics/gingrich-targets-romney-and-paul-in-new-hampshire.html,2012-01-05
151671,breaking,1.0,"Emerging from a fourth-place bruising in the Iowa caucuses on Tuesday night, Newt Gingrich and his top aides wasted little time going after Mitt Romney and Ron Paul.",https://www.nytimes.com/2012/01/05/us/politics/gingrich-targets-romney-and-paul-in-new-hampshire.html,2012-01-05
151672,shape_and_size,1.0,"Emerging from a fourth-place bruising in the Iowa caucuses on Tuesday night, Newt Gingrich and his top aides wasted little time going after Mitt Romney and Ron Paul.",https://www.nytimes.com/2012/01/05/us/politics/gingrich-targets-romney-and-paul-in-new-hampshire.html,2012-01-05
151699,children,1.0,"Emerging from a fourth-place bruising in the Iowa caucuses on Tuesday night, Newt Gingrich and his top aides wasted little time going after Mitt Romney and Ron Paul.",https://www.nytimes.com/2012/01/05/us/politics/gingrich-targets-romney-and-paul-in-new-hampshire.html,2012-01-05
151708,help,1.0,Thirty writers offer their notions of a word or action or idea that can foster progress on a finite planet.,https://dotearth.blogs.nytimes.com/2012/07/08/30-ways-to-foster-progress-on-a-finite-planet-2/,2012-07-08
151723,family,1.0,Thirty writers offer their notions of a word or action or idea that can foster progress on a finite planet.,https://dotearth.blogs.nytimes.com/2012/07/08/30-ways-to-foster-progress-on-a-finite-planet-2/,2012-07-08
151759,optimism,1.0,Thirty writers offer their notions of a word or action or idea that can foster progress on a finite planet.,https://dotearth.blogs.nytimes.com/2012/07/08/30-ways-to-foster-progress-on-a-finite-planet-2/,2012-07-08
151762,home,1.0,Thirty writers offer their notions of a word or action or idea that can foster progress on a finite planet.,https://dotearth.blogs.nytimes.com/2012/07/08/30-ways-to-foster-progress-on-a-finite-planet-2/,2012-07-08
151806,communication,2.0,Thirty writers offer their notions of a word or action or idea that can foster progress on a finite planet.,https://dotearth.blogs.nytimes.com/2012/07/08/30-ways-to-foster-progress-on-a-finite-planet-2/,2012-07-08
151827,speaking,1.0,Thirty writers offer their notions of a word or action or idea that can foster progress on a finite planet.,https://dotearth.blogs.nytimes.com/2012/07/08/30-ways-to-foster-progress-on-a-finite-planet-2/,2012-07-08
151840,science,1.0,Thirty writers offer their notions of a word or action or idea that can foster progress on a finite planet.,https://dotearth.blogs.nytimes.com/2012/07/08/30-ways-to-foster-progress-on-a-finite-planet-2/,2012-07-08
151896,giving,1.0,Thirty writers offer their notions of a word or action or idea that can foster progress on a finite planet.,https://dotearth.blogs.nytimes.com/2012/07/08/30-ways-to-foster-progress-on-a-finite-planet-2/,2012-07-08
151898,writing,1.0,Thirty writers offer their notions of a word or action or idea that can foster progress on a finite planet.,https://dotearth.blogs.nytimes.com/2012/07/08/30-ways-to-foster-progress-on-a-finite-planet-2/,2012-07-08
152096,help,1.0,"With the art benefit season in full swing, Yvonne Force Villareal, who helped found the Art Production Fund, glides between grunge and glam.",https://www.nytimes.com/2012/04/22/fashion/yvonne-force-villareal-of-the-art-production-fund.html,2012-04-19
152142,art,1.0,"With the art benefit season in full swing, Yvonne Force Villareal, who helped found the Art Production Fund, glides between grunge and glam.",https://www.nytimes.com/2012/04/22/fashion/yvonne-force-villareal-of-the-art-production-fund.html,2012-04-19
152163,hipster,1.0,"With the art benefit season in full swing, Yvonne Force Villareal, who helped found the Art Production Fund, glides between grunge and glam.",https://www.nytimes.com/2012/04/22/fashion/yvonne-force-villareal-of-the-art-production-fund.html,2012-04-19
152223,gain,1.0,"With the art benefit season in full swing, Yvonne Force Villareal, who helped found the Art Production Fund, glides between grunge and glam.",https://www.nytimes.com/2012/04/22/fashion/yvonne-force-villareal-of-the-art-production-fund.html,2012-04-19
152231,valuable,1.0,"With the art benefit season in full swing, Yvonne Force Villareal, who helped found the Art Production Fund, glides between grunge and glam.",https://www.nytimes.com/2012/04/22/fashion/yvonne-force-villareal-of-the-art-production-fund.html,2012-04-19
152240,fashion,1.0,"With the art benefit season in full swing, Yvonne Force Villareal, who helped found the Art Production Fund, glides between grunge and glam.",https://www.nytimes.com/2012/04/22/fashion/yvonne-force-villareal-of-the-art-production-fund.html,2012-04-19
152268,negotiate,1.0,"With the art benefit season in full swing, Yvonne Force Villareal, who helped found the Art Production Fund, glides between grunge and glam.",https://www.nytimes.com/2012/04/22/fashion/yvonne-force-villareal-of-the-art-production-fund.html,2012-04-19
152284,giving,1.0,"With the art benefit season in full swing, Yvonne Force Villareal, who helped found the Art Production Fund, glides between grunge and glam.",https://www.nytimes.com/2012/04/22/fashion/yvonne-force-villareal-of-the-art-production-fund.html,2012-04-19
152350,business,1.0,Here’s what you need to know to start your day.,https://www.nytimes.com/2014/07/11/us/your-friday-briefing.html,2014-07-11
152478,giving,1.0,Here’s what you need to know to start your day.,https://www.nytimes.com/2014/07/11/us/your-friday-briefing.html,2014-07-11
152484,help,1.0,"The relief effort in McAllen, a busy gathering point near the border where many residents have responded to help migrants, is just a snapshot.",https://www.nytimes.com/2014/06/27/us/at-border-immediacy-of-a-crisis-supersedes-politics.html,2014-06-27
152571,celebration,1.0,"The relief effort in McAllen, a busy gathering point near the border where many residents have responded to help migrants, is just a snapshot.",https://www.nytimes.com/2014/06/27/us/at-border-immediacy-of-a-crisis-supersedes-politics.html,2014-06-27
152601,meeting,1.0,"The relief effort in McAllen, a busy gathering point near the border where many residents have responded to help migrants, is just a snapshot.",https://www.nytimes.com/2014/06/27/us/at-border-immediacy-of-a-crisis-supersedes-politics.html,2014-06-27
152617,work,1.0,"The relief effort in McAllen, a busy gathering point near the border where many residents have responded to help migrants, is just a snapshot.",https://www.nytimes.com/2014/06/27/us/at-border-immediacy-of-a-crisis-supersedes-politics.html,2014-06-27
152625,joy,1.0,"The relief effort in McAllen, a busy gathering point near the border where many residents have responded to help migrants, is just a snapshot.",https://www.nytimes.com/2014/06/27/us/at-border-immediacy-of-a-crisis-supersedes-politics.html,2014-06-27
152639,strength,1.0,"The relief effort in McAllen, a busy gathering point near the border where many residents have responded to help migrants, is just a snapshot.",https://www.nytimes.com/2014/06/27/us/at-border-immediacy-of-a-crisis-supersedes-politics.html,2014-06-27
152646,party,1.0,"The relief effort in McAllen, a busy gathering point near the border where many residents have responded to help migrants, is just a snapshot.",https://www.nytimes.com/2014/06/27/us/at-border-immediacy-of-a-crisis-supersedes-politics.html,2014-06-27
152673,contentment,1.0,"The relief effort in McAllen, a busy gathering point near the border where many residents have responded to help migrants, is just a snapshot.",https://www.nytimes.com/2014/06/27/us/at-border-immediacy-of-a-crisis-supersedes-politics.html,2014-06-27
152715,beach,1.0,"Sprinklers, perhaps more ubiquitous in New York than in any other city, are often gussied up in fanciful designs: a sea turtle, a ship, even a subway token.",https://www.nytimes.com/2014/06/18/nyregion/citys-love-affair-with-the-summer-sprinkler-bursts-forth.html,2014-06-18
152759,water,1.0,"Sprinklers, perhaps more ubiquitous in New York than in any other city, are often gussied up in fanciful designs: a sea turtle, a ship, even a subway token.",https://www.nytimes.com/2014/06/18/nyregion/citys-love-affair-with-the-summer-sprinkler-bursts-forth.html,2014-06-18
152766,restaurant,1.0,"Sprinklers, perhaps more ubiquitous in New York than in any other city, are often gussied up in fanciful designs: a sea turtle, a ship, even a subway token.",https://www.nytimes.com/2014/06/18/nyregion/citys-love-affair-with-the-summer-sprinkler-bursts-forth.html,2014-06-18
152772,swimming,1.0,"Sprinklers, perhaps more ubiquitous in New York than in any other city, are often gussied up in fanciful designs: a sea turtle, a ship, even a subway token.",https://www.nytimes.com/2014/06/18/nyregion/citys-love-affair-with-the-summer-sprinkler-bursts-forth.html,2014-06-18
152830,ship,1.0,"Sprinklers, perhaps more ubiquitous in New York than in any other city, are often gussied up in fanciful designs: a sea turtle, a ship, even a subway token.",https://www.nytimes.com/2014/06/18/nyregion/citys-love-affair-with-the-summer-sprinkler-bursts-forth.html,2014-06-18
152865,ocean,1.0,"Sprinklers, perhaps more ubiquitous in New York than in any other city, are often gussied up in fanciful designs: a sea turtle, a ship, even a subway token.",https://www.nytimes.com/2014/06/18/nyregion/citys-love-affair-with-the-summer-sprinkler-bursts-forth.html,2014-06-18
152874,dance,1.0,I wanted to know the right people to invite to my daughter’s 16th birthday party; the right cake to bake; the right music to play. But I didn’t. I did know enough to know who would.,https://parenting.blogs.nytimes.com/2014/05/21/who-best-to-plan-a-surprise-party-for-a-teenager-not-mom/,2014-05-21
152876,wedding,1.0,I wanted to know the right people to invite to my daughter’s 16th birthday party; the right cake to bake; the right music to play. But I didn’t. I did know enough to know who would.,https://parenting.blogs.nytimes.com/2014/05/21/who-best-to-plan-a-surprise-party-for-a-teenager-not-mom/,2014-05-21
152918,art,1.0,I wanted to know the right people to invite to my daughter’s 16th birthday party; the right cake to bake; the right music to play. But I didn’t. I did know enough to know who would.,https://parenting.blogs.nytimes.com/2014/05/21/who-best-to-plan-a-surprise-party-for-a-teenager-not-mom/,2014-05-21
152936,cooking,1.0,I wanted to know the right people to invite to my daughter’s 16th birthday party; the right cake to bake; the right music to play. But I didn’t. I did know enough to know who would.,https://parenting.blogs.nytimes.com/2014/05/21/who-best-to-plan-a-surprise-party-for-a-teenager-not-mom/,2014-05-21
152948,noise,1.0,I wanted to know the right people to invite to my daughter’s 16th birthday party; the right cake to bake; the right music to play. But I didn’t. I did know enough to know who would.,https://parenting.blogs.nytimes.com/2014/05/21/who-best-to-plan-a-surprise-party-for-a-teenager-not-mom/,2014-05-21
152959,celebration,3.0,I wanted to know the right people to invite to my daughter’s 16th birthday party; the right cake to bake; the right music to play. But I didn’t. I did know enough to know who would.,https://parenting.blogs.nytimes.com/2014/05/21/who-best-to-plan-a-surprise-party-for-a-teenager-not-mom/,2014-05-21
152971,hearing,1.0,I wanted to know the right people to invite to my daughter’s 16th birthday party; the right cake to bake; the right music to play. But I didn’t. I did know enough to know who would.,https://parenting.blogs.nytimes.com/2014/05/21/who-best-to-plan-a-surprise-party-for-a-teenager-not-mom/,2014-05-21
152984,music,1.0,I wanted to know the right people to invite to my daughter’s 16th birthday party; the right cake to bake; the right music to play. But I didn’t. I did know enough to know who would.,https://parenting.blogs.nytimes.com/2014/05/21/who-best-to-plan-a-surprise-party-for-a-teenager-not-mom/,2014-05-21
152989,meeting,1.0,I wanted to know the right people to invite to my daughter’s 16th birthday party; the right cake to bake; the right music to play. But I didn’t. I did know enough to know who would.,https://parenting.blogs.nytimes.com/2014/05/21/who-best-to-plan-a-surprise-party-for-a-teenager-not-mom/,2014-05-21
152992,listen,1.0,I wanted to know the right people to invite to my daughter’s 16th birthday party; the right cake to bake; the right music to play. But I didn’t. I did know enough to know who would.,https://parenting.blogs.nytimes.com/2014/05/21/who-best-to-plan-a-surprise-party-for-a-teenager-not-mom/,2014-05-21
153000,sound,1.0,I wanted to know the right people to invite to my daughter’s 16th birthday party; the right cake to bake; the right music to play. But I didn’t. I did know enough to know who would.,https://parenting.blogs.nytimes.com/2014/05/21/who-best-to-plan-a-surprise-party-for-a-teenager-not-mom/,2014-05-21
153011,fun,1.0,I wanted to know the right people to invite to my daughter’s 16th birthday party; the right cake to bake; the right music to play. But I didn’t. I did know enough to know who would.,https://parenting.blogs.nytimes.com/2014/05/21/who-best-to-plan-a-surprise-party-for-a-teenager-not-mom/,2014-05-21
153034,party,2.0,I wanted to know the right people to invite to my daughter’s 16th birthday party; the right cake to bake; the right music to play. But I didn’t. I did know enough to know who would.,https://parenting.blogs.nytimes.com/2014/05/21/who-best-to-plan-a-surprise-party-for-a-teenager-not-mom/,2014-05-21
153045,negative_emotion,1.0,I wanted to know the right people to invite to my daughter’s 16th birthday party; the right cake to bake; the right music to play. But I didn’t. I did know enough to know who would.,https://parenting.blogs.nytimes.com/2014/05/21/who-best-to-plan-a-surprise-party-for-a-teenager-not-mom/,2014-05-21
153065,musical,1.0,I wanted to know the right people to invite to my daughter’s 16th birthday party; the right cake to bake; the right music to play. But I didn’t. I did know enough to know who would.,https://parenting.blogs.nytimes.com/2014/05/21/who-best-to-plan-a-surprise-party-for-a-teenager-not-mom/,2014-05-21
153096,suffering,1.0,"The prolific author on housekeeping, hopelessness and his hair.",https://www.nytimes.com/2012/10/21/magazine/t-c-boyle-doomsday-preacher.html,2012-10-19
153123,fear,1.0,"The prolific author on housekeeping, hopelessness and his hair.",https://www.nytimes.com/2012/10/21/magazine/t-c-boyle-doomsday-preacher.html,2012-10-19
153131,exasperation,1.0,"The prolific author on housekeeping, hopelessness and his hair.",https://www.nytimes.com/2012/10/21/magazine/t-c-boyle-doomsday-preacher.html,2012-10-19
153136,reading,1.0,"The prolific author on housekeeping, hopelessness and his hair.",https://www.nytimes.com/2012/10/21/magazine/t-c-boyle-doomsday-preacher.html,2012-10-19
153159,neglect,1.0,"The prolific author on housekeeping, hopelessness and his hair.",https://www.nytimes.com/2012/10/21/magazine/t-c-boyle-doomsday-preacher.html,2012-10-19
153204,sadness,1.0,"The prolific author on housekeeping, hopelessness and his hair.",https://www.nytimes.com/2012/10/21/magazine/t-c-boyle-doomsday-preacher.html,2012-10-19
153213,shame,1.0,"The prolific author on housekeeping, hopelessness and his hair.",https://www.nytimes.com/2012/10/21/magazine/t-c-boyle-doomsday-preacher.html,2012-10-19
153214,torment,1.0,"The prolific author on housekeeping, hopelessness and his hair.",https://www.nytimes.com/2012/10/21/magazine/t-c-boyle-doomsday-preacher.html,2012-10-19
153231,disappointment,1.0,"The prolific author on housekeeping, hopelessness and his hair.",https://www.nytimes.com/2012/10/21/magazine/t-c-boyle-doomsday-preacher.html,2012-10-19
153256,writing,1.0,"The prolific author on housekeeping, hopelessness and his hair.",https://www.nytimes.com/2012/10/21/magazine/t-c-boyle-doomsday-preacher.html,2012-10-19
153333,independence,1.0,Elisabeth Badinter’s “The Conflict” argues that the ideal of modern motherhood oppresses and undermines women as thoroughly as sexism ever did.,https://parenting.blogs.nytimes.com/2012/04/13/has-motherhood-replaced-sexism/,2012-04-13
153434,cleaning,1.0,Elisabeth Badinter’s “The Conflict” argues that the ideal of modern motherhood oppresses and undermines women as thoroughly as sexism ever did.,https://parenting.blogs.nytimes.com/2012/04/13/has-motherhood-replaced-sexism/,2012-04-13
153459,domestic_work,1.0,A functional meal can still be vibrant.,https://www.nytimes.com/2018/04/10/magazine/leftovers-new-parents-vegetables-grain-bowls.html,2018-04-10
153518,cooking,1.0,A functional meal can still be vibrant.,https://www.nytimes.com/2018/04/10/magazine/leftovers-new-parents-vegetables-grain-bowls.html,2018-04-10
153531,eating,1.0,A functional meal can still be vibrant.,https://www.nytimes.com/2018/04/10/magazine/leftovers-new-parents-vegetables-grain-bowls.html,2018-04-10
153542,restaurant,1.0,A functional meal can still be vibrant.,https://www.nytimes.com/2018/04/10/magazine/leftovers-new-parents-vegetables-grain-bowls.html,2018-04-10
153649,office,1.0,"It’s washable, rechargeable and transmits information up to 100 feet — but do you really want an app to tell you when the baby is crying?",https://parenting.blogs.nytimes.com/2012/03/12/coming-soon-the-wearable-online-all-the-time-baby-monitor/,2012-03-12
153663,family,1.0,"It’s washable, rechargeable and transmits information up to 100 feet — but do you really want an app to tell you when the baby is crying?",https://parenting.blogs.nytimes.com/2012/03/12/coming-soon-the-wearable-online-all-the-time-baby-monitor/,2012-03-12
153716,internet,1.0,"It’s washable, rechargeable and transmits information up to 100 feet — but do you really want an app to tell you when the baby is crying?",https://parenting.blogs.nytimes.com/2012/03/12/coming-soon-the-wearable-online-all-the-time-baby-monitor/,2012-03-12
153738,programming,1.0,"It’s washable, rechargeable and transmits information up to 100 feet — but do you really want an app to tell you when the baby is crying?",https://parenting.blogs.nytimes.com/2012/03/12/coming-soon-the-wearable-online-all-the-time-baby-monitor/,2012-03-12
153746,communication,2.0,"It’s washable, rechargeable and transmits information up to 100 feet — but do you really want an app to tell you when the baby is crying?",https://parenting.blogs.nytimes.com/2012/03/12/coming-soon-the-wearable-online-all-the-time-baby-monitor/,2012-03-12
153748,order,1.0,"It’s washable, rechargeable and transmits information up to 100 feet — but do you really want an app to tell you when the baby is crying?",https://parenting.blogs.nytimes.com/2012/03/12/coming-soon-the-wearable-online-all-the-time-baby-monitor/,2012-03-12
153765,meeting,1.0,"It’s washable, rechargeable and transmits information up to 100 feet — but do you really want an app to tell you when the baby is crying?",https://parenting.blogs.nytimes.com/2012/03/12/coming-soon-the-wearable-online-all-the-time-baby-monitor/,2012-03-12
153767,speaking,1.0,"It’s washable, rechargeable and transmits information up to 100 feet — but do you really want an app to tell you when the baby is crying?",https://parenting.blogs.nytimes.com/2012/03/12/coming-soon-the-wearable-online-all-the-time-baby-monitor/,2012-03-12
153785,youth,1.0,"It’s washable, rechargeable and transmits information up to 100 feet — but do you really want an app to tell you when the baby is crying?",https://parenting.blogs.nytimes.com/2012/03/12/coming-soon-the-wearable-online-all-the-time-baby-monitor/,2012-03-12
153833,children,1.0,"It’s washable, rechargeable and transmits information up to 100 feet — but do you really want an app to tell you when the baby is crying?",https://parenting.blogs.nytimes.com/2012/03/12/coming-soon-the-wearable-online-all-the-time-baby-monitor/,2012-03-12
153905,childish,1.0,"Emerging from a fourth-place bruising in the Iowa caucuses on Tuesday night, Newt Gingrich and his top aides wasted little time going after Mitt Romney and Ron Paul.",https://www.nytimes.com/2012/01/05/us/politics/gingrich-targets-romney-and-paul-in-new-hampshire.html,2012-01-05
153931,violence,1.0,"Emerging from a fourth-place bruising in the Iowa caucuses on Tuesday night, Newt Gingrich and his top aides wasted little time going after Mitt Romney and Ron Paul.",https://www.nytimes.com/2012/01/05/us/politics/gingrich-targets-romney-and-paul-in-new-hampshire.html,2012-01-05
153971,injury,1.0,"Emerging from a fourth-place bruising in the Iowa caucuses on Tuesday night, Newt Gingrich and his top aides wasted little time going after Mitt Romney and Ron Paul.",https://www.nytimes.com/2012/01/05/us/politics/gingrich-targets-romney-and-paul-in-new-hampshire.html,2012-01-05
153995,clothing,1.0,"Emerging from a fourth-place bruising in the Iowa caucuses on Tuesday night, Newt Gingrich and his top aides wasted little time going after Mitt Romney and Ron Paul.",https://www.nytimes.com/2012/01/05/us/politics/gingrich-targets-romney-and-paul-in-new-hampshire.html,2012-01-05
153999,breaking,1.0,"Emerging from a fourth-place bruising in the Iowa caucuses on Tuesday night, Newt Gingrich and his top aides wasted little time going after Mitt Romney and Ron Paul.",https://www.nytimes.com/2012/01/05/us/politics/gingrich-targets-romney-and-paul-in-new-hampshire.html,2012-01-05
154000,shape_and_size,1.0,"Emerging from a fourth-place bruising in the Iowa caucuses on Tuesday night, Newt Gingrich and his top aides wasted little time going after Mitt Romney and Ron Paul.",https://www.nytimes.com/2012/01/05/us/politics/gingrich-targets-romney-and-paul-in-new-hampshire.html,2012-01-05
154027,children,1.0,"Emerging from a fourth-place bruising in the Iowa caucuses on Tuesday night, Newt Gingrich and his top aides wasted little time going after Mitt Romney and Ron Paul.",https://www.nytimes.com/2012/01/05/us/politics/gingrich-targets-romney-and-paul-in-new-hampshire.html,2012-01-05
154036,help,1.0,"The outpouring of support after New York’s deadliest fire in more than a quarter-century is “a sign that the victims are not alone,” a neighborhood priest said.",https://www.nytimes.com/2017/12/31/nyregion/bronx-fire-donations.html,2018-01-01
154040,wedding,1.0,"The outpouring of support after New York’s deadliest fire in more than a quarter-century is “a sign that the victims are not alone,” a neighborhood priest said.",https://www.nytimes.com/2017/12/31/nyregion/bronx-fire-donations.html,2018-01-01
154089,real_estate,1.0,"The outpouring of support after New York’s deadliest fire in more than a quarter-century is “a sign that the victims are not alone,” a neighborhood priest said.",https://www.nytimes.com/2017/12/31/nyregion/bronx-fire-donations.html,2018-01-01
154090,home,1.0,"The outpouring of support after New York’s deadliest fire in more than a quarter-century is “a sign that the victims are not alone,” a neighborhood priest said.",https://www.nytimes.com/2017/12/31/nyregion/bronx-fire-donations.html,2018-01-01
154091,divine,1.0,"The outpouring of support after New York’s deadliest fire in more than a quarter-century is “a sign that the victims are not alone,” a neighborhood priest said.",https://www.nytimes.com/2017/12/31/nyregion/bronx-fire-donations.html,2018-01-01
154097,driving,1.0,"The outpouring of support after New York’s deadliest fire in more than a quarter-century is “a sign that the victims are not alone,” a neighborhood priest said.",https://www.nytimes.com/2017/12/31/nyregion/bronx-fire-donations.html,2018-01-01
154102,religion,1.0,"The outpouring of support after New York’s deadliest fire in more than a quarter-century is “a sign that the victims are not alone,” a neighborhood priest said.",https://www.nytimes.com/2017/12/31/nyregion/bronx-fire-donations.html,2018-01-01
154107,worship,1.0,"The outpouring of support after New York’s deadliest fire in more than a quarter-century is “a sign that the victims are not alone,” a neighborhood priest said.",https://www.nytimes.com/2017/12/31/nyregion/bronx-fire-donations.html,2018-01-01
154157,urban,1.0,"The outpouring of support after New York’s deadliest fire in more than a quarter-century is “a sign that the victims are not alone,” a neighborhood priest said.",https://www.nytimes.com/2017/12/31/nyregion/bronx-fire-donations.html,2018-01-01
154160,fire,1.0,"The outpouring of support after New York’s deadliest fire in more than a quarter-century is “a sign that the victims are not alone,” a neighborhood priest said.",https://www.nytimes.com/2017/12/31/nyregion/bronx-fire-donations.html,2018-01-01
154172,warmth,1.0,"The outpouring of support after New York’s deadliest fire in more than a quarter-century is “a sign that the victims are not alone,” a neighborhood priest said.",https://www.nytimes.com/2017/12/31/nyregion/bronx-fire-donations.html,2018-01-01
154220,weapon,1.0,"The outpouring of support after New York’s deadliest fire in more than a quarter-century is “a sign that the victims are not alone,” a neighborhood priest said.",https://www.nytimes.com/2017/12/31/nyregion/bronx-fire-donations.html,2018-01-01
154291,driving,2.0,"Richard Feder of Fort Lee, N.J., whose name was used on “Saturday Night Live” years ago as that of a letter writer to a news show, was stuck in the traffic caused by the lane closings.",https://www.nytimes.com/2014/01/11/nyregion/a-mr-feder-once-of-fort-lee-chimes-in.html,2014-01-11
154300,reading,1.0,"Richard Feder of Fort Lee, N.J., whose name was used on “Saturday Night Live” years ago as that of a letter writer to a news show, was stuck in the traffic caused by the lane closings.",https://www.nytimes.com/2014/01/11/nyregion/a-mr-feder-once-of-fort-lee-chimes-in.html,2014-01-11
154328,communication,1.0,"Richard Feder of Fort Lee, N.J., whose name was used on “Saturday Night Live” years ago as that of a letter writer to a news show, was stuck in the traffic caused by the lane closings.",https://www.nytimes.com/2014/01/11/nyregion/a-mr-feder-once-of-fort-lee-chimes-in.html,2014-01-11
154343,vehicle,2.0,"Richard Feder of Fort Lee, N.J., whose name was used on “Saturday Night Live” years ago as that of a letter writer to a news show, was stuck in the traffic caused by the lane closings.",https://www.nytimes.com/2014/01/11/nyregion/a-mr-feder-once-of-fort-lee-chimes-in.html,2014-01-11
